State,Year,Crop,N,P,K,pH,Temperature,Humidity,Rainfall
Tamil Nadu,2013,Sweet potato,80,38,30,6.6,27.79,72.75,1023.06
Tamil Nadu,2013,Tapioca,80,38,30,6.6,27.79,72.75,1023.06
Tamil Nadu,2013,Tobacco,80,38,30,6.6,27.79,72.75,1023.06
Tamil Nadu,2013,Turmeric,80,38,30,6.6,27.79,72.75,1023.06
Tamil Nadu,2013,Urad,80,38,30,6.6,27.79,72.75,1023.06
Tamil Nadu,2013,Urad,80,38,30,6.6,27.79,72.75,1023.06
Andhra Pradesh,2014,Arecanut,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Arhar/Tur,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Arhar/Tur,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Bajra,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Bajra,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Banana,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Cashewnut,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Castor seed,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Castor seed,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Coconut ,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Coriander,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Coriander,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Cotton(lint),78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Cotton(lint),78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Cowpea(Lobia),78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Cowpea(Lobia),78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Dry chillies,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Dry chillies,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Ginger,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Ginger,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Gram,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Groundnut,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Groundnut,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Horse-gram,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Horse-gram,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Jowar,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Jowar,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Linseed,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Maize,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Maize,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Mesta,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Mesta,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Moong(Green Gram),78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Moong(Green Gram),78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Niger seed,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Onion,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Onion,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Other  Rabi pulses,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Other Kharif pulses,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Potato,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Potato,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Ragi,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Ragi,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Rapeseed &Mustard,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Rice,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Rice,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Safflower,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Safflower,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Sesamum,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Sesamum,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Small millets,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Small millets,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Soyabean,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Soyabean,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Sugarcane,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Sunflower,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Sunflower,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Sweet potato,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Sweet potato,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Tapioca,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Tapioca,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Tobacco,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Tobacco,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Urad,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Urad,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,Wheat,78,45,22,6.8,28.18,66.95,749.08
Andhra Pradesh,2014,other oilseeds,78,45,22,6.8,28.18,66.95,749.08
Assam,2014,Arecanut,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Arhar/Tur,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Banana,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Black pepper,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Castor seed,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Coconut ,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Cotton(lint),60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Dry chillies,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Ginger,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Gram,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Jute,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Linseed,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Maize,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Masoor,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Mesta,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Moong(Green Gram),60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Niger seed,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Onion,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Peas & beans (Pulses),60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Potato,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Rapeseed &Mustard,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Rice,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Rice,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Rice,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Sesamum,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Small millets,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Sugarcane,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Sweet potato,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Tapioca,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Tobacco,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Turmeric,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Urad,60,18,38,5.8,23.51,75.27,1623.83
Assam,2014,Wheat,60,18,38,5.8,23.51,75.27,1623.83
Goa,2014,Arecanut,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Banana,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Black pepper,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Cashewnut,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Coconut ,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Groundnut,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Groundnut,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Other  Rabi pulses,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Other Kharif pulses,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Ragi,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Rice,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Rice,65,25,45,6.2,27.59,72.99,2194.71
Goa,2014,Sugarcane,65,25,45,6.2,27.59,72.99,2194.71
Karnataka,2014,Arecanut,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Arhar/Tur,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Bajra,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Black pepper,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cardamom,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cashewnut,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Castor seed,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Coconut ,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Coriander,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cotton(lint),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cotton(lint),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cotton(lint),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cowpea(Lobia),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cowpea(Lobia),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Cowpea(Lobia),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Dry chillies,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Dry chillies,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Dry chillies,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Garlic,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Ginger,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Gram,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Groundnut,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Groundnut,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Groundnut,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Horse-gram,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Horse-gram,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Jowar,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Jowar,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Jowar,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Linseed,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Maize,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Maize,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Maize,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Mesta,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Moong(Green Gram),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Moong(Green Gram),72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Niger seed,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Onion,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Onion,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Onion,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Other  Rabi pulses,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Other Kharif pulses,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Potato,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Potato,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Potato,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Ragi,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Ragi,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Ragi,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Rapeseed &Mustard,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Rice,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Rice,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Rice,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Safflower,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Sannhamp,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Sesamum,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Small millets,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Soyabean,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Sugarcane,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Sunflower,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Sunflower,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Sunflower,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Sweet potato,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Tapioca,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Tobacco,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Turmeric,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Urad,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Urad,72,42,25,6.9,24.06,64.95,605.9
Karnataka,2014,Wheat,72,42,25,6.9,24.06,64.95,605.9
Kerala,2014,Arecanut,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Arhar/Tur,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Banana,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Black pepper,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Cardamom,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Cashewnut,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Coconut ,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Cowpea(Lobia),65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Garlic,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Ginger,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Groundnut,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Horse-gram,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Jowar,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Maize,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Moong(Green Gram),65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Onion,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Potato,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Ragi,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Rice,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Rice,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Rice,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Sesamum,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Small millets,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Soyabean,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Sugarcane,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Sweet potato,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Tapioca,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Tobacco,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Turmeric,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Urad,65,28,50,5.7,27.01,80.06,1901.93
Kerala,2014,Wheat,65,28,50,5.7,27.01,80.06,1901.93
Meghalaya,2014,Arecanut,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Arhar/Tur,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Banana,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Black pepper,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Cashewnut,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Castor seed,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Cotton(lint),52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Cowpea(Lobia),52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Dry chillies,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Ginger,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Gram,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Jute,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Linseed,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Maize,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Masoor,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Mesta,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Onion,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Peas & beans (Pulses),52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Potato,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Potato,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Rapeseed &Mustard,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Rice,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Rice,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Rice,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Sesamum,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Small millets,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Soyabean,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Sugarcane,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Sweet potato,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Tapioca,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Tobacco,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Turmeric,52,16,33,5.6,18.24,80.91,2285.61
Meghalaya,2014,Wheat,52,16,33,5.6,18.24,80.91,2285.61
Tamil Nadu,2014,Arecanut,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Bajra,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Bajra,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Banana,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Black pepper,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Cardamom,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Cashewnut,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Castor seed,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Coconut ,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Coriander,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Cotton(lint),80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Cotton(lint),80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Dry chillies,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Garlic,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Ginger,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Gram,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Groundnut,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Groundnut,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Horse-gram,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Horse-gram,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Jowar,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Jowar,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Maize,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Maize,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Masoor,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Moong(Green Gram),80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Moong(Green Gram),80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Onion,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Onion,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Potato,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Potato,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Ragi,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Ragi,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Rapeseed &Mustard,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Rice,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Sesamum,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Sesamum,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Small millets,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Small millets,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Sugarcane,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Sunflower,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Sunflower,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Sweet potato,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Tapioca,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Tobacco,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Turmeric,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Urad,80,38,30,6.6,27.98,71.05,1096.01
Tamil Nadu,2014,Urad,80,38,30,6.6,27.98,71.05,1096.01
Andhra Pradesh,2015,Arecanut,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Arhar/Tur,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Arhar/Tur,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Bajra,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Bajra,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Banana,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Cashewnut,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Castor seed,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Castor seed,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Coconut ,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Coriander,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Coriander,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Cotton(lint),78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Cotton(lint),78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Cowpea(Lobia),78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Cowpea(Lobia),78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Dry chillies,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Dry chillies,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Ginger,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Ginger,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Gram,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Gram,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Groundnut,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Groundnut,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Horse-gram,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Horse-gram,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Jowar,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Jowar,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Linseed,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Maize,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Maize,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Mesta,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Mesta,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Moong(Green Gram),78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Moong(Green Gram),78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Niger seed,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Oilseeds total,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Onion,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Onion,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Potato,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Potato,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Ragi,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Ragi,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Rapeseed &Mustard,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Rapeseed &Mustard,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Rice,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Rice,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Safflower,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Sesamum,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Sesamum,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Small millets,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Small millets,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Soyabean,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Soyabean,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Sugarcane,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Sunflower,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Sunflower,78,45,22,6.8,28.21,67.96,824.0
Andhra Pradesh,2015,Sweet potato,78,45,22,6.8,28.21,67.96,824.0
